player_name,win,sets,ace,df,svpt,first_in,first_won,second_in,second_won,matches_played,win_pct,first_won_pct,second_in_won_pct,second_won_pct,aces_set,df_set,aces_match,df_match
Natalia Vikhlyantseva,21,132,124,287,4211,2606,1653,1318,702,58,0.3620689655172414,0.6343054489639294,0.5326251896813353,0.4373831775700935,0.9393939393939394,2.1742424242424243,2.1379310344827585,4.948275862068965
Natalie Gabriela Espinal Sanchez,0,6,0,7,177,113,52,57,27,3,0,0.46017699115044247,0.47368421052631576,0.421875,0,1.1666666666666667,0,2.3333333333333335
Natalija Kostic,0,2,1,5,69,31,21,33,11,1,0,0.6774193548387096,0.3333333333333333,0.2894736842105263,0.5,2.5,1,5
Nathaly Kurata,1,6,1,8,156,116,77,32,7,3,0.3333333333333333,0.6637931034482759,0.21875,0.175,0.16666666666666666,1.3333333333333333,0.3333333333333333,2.6666666666666665
Nazli Nader Redha,0,6,0,18,104,51,17,35,9,3,0,0.3333333333333333,0.2571428571428571,0.16981132075471697,0,3,0,6
Nefisa Berberovic,3,9,7,15,253,177,118,61,29,4,0.75,0.6666666666666666,0.47540983606557374,0.3815789473684211,0.7777777777777778,1.6666666666666667,1.75,3.75
Nethmi Himashi Waduge,2,8,0,19,173,112,65,42,25,4,0.5,0.5803571428571429,0.5952380952380952,0.4098360655737705,0,2.375,0,4.75
Nicha Lertpitaksinchai,0,3,4,3,102,61,36,38,15,1,0,0.5901639344262295,0.39473684210526316,0.36585365853658536,1.3333333333333333,1,4,3
Nicole Gibbs,5,36,15,34,1058,651,392,373,189,15,0.3333333333333333,0.6021505376344086,0.5067024128686327,0.4643734643734644,0.4166666666666667,0.9444444444444444,1,2.2666666666666666
Nicole Khirin,2,10,18,26,334,175,117,133,54,4,0.5,0.6685714285714286,0.40601503759398494,0.33962264150943394,1.8,2.6,4.5,6.5
Nicole Nadel,0,2,1,6,65,43,24,16,7,1,0,0.5581395348837209,0.4375,0.3181818181818182,0.5,3,1,6
Nigina Abduraimova,1,9,15,24,287,173,106,90,42,4,0.25,0.6127167630057804,0.4666666666666667,0.3684210526315789,1.6666666666666667,2.6666666666666665,3.75,6
Nika Mykolayivna Khmolovska De Saladin,0,2,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0
Nika Radisic,0,5,1,5,135,90,38,40,19,2,0,0.4222222222222222,0.475,0.4222222222222222,0.2,1,0.5,2.5
Nikola Bartunkova,0,2,0,5,50,29,13,16,6,1,0,0.4482758620689655,0.375,0.2857142857142857,0,2.5,0,5
Nina Potocnik,1,2,1,2,54,37,26,15,14,1,1,0.7027027027027027,0.9333333333333333,0.8235294117647058,0.5,1,1,2
Nina Stojanovic,21,119,182,236,3651,2102,1335,1313,716,52,0.40384615384615385,0.6351094196003806,0.5453160700685453,0.46223369916074886,1.5294117647058822,1.9831932773109244,3.5,4.538461538461538
Nino Natsvlishvili,0,4,0,5,126,72,36,49,20,2,0,0.5,0.40816326530612246,0.37037037037037035,0,1.25,0,2.5
Noelia Zeballos,6,14,0,29,260,168,101,63,33,7,0.8571428571428571,0.6011904761904762,0.5238095238095238,0.358695652173913,0,2.0714285714285716,0,4.142857142857143
Nudnida Luangnam,1,8,0,15,230,151,82,64,34,3,0.3333333333333333,0.543046357615894,0.53125,0.43037974683544306,0,1.875,0,5
Nuria Brancaccio,0,3,1,4,93,68,34,21,11,1,0,0.5,0.5238095238095238,0.44,0.3333333333333333,1.3333333333333333,1,4
Nuria Parrizas Diaz,19,93,16,53,2773,2071,1137,649,351,40,0.475,0.5490101400289715,0.5408320493066255,0.5,0.17204301075268819,0.5698924731182796,0.4,1.325
Oceane Babel,0,2,1,3,73,47,27,23,10,1,0,0.574468085106383,0.43478260869565216,0.38461538461538464,0.5,1.5,1,3
Oceane Dodin,20,126,254,394,4008,2127,1462,1487,747,55,0.36363636363636365,0.687353079454631,0.5023537323470074,0.39712918660287083,2.015873015873016,3.126984126984127,4.618181818181818,7.163636363636364
Oksana Kalashnikova,0,2,4,11,51,26,16,14,5,1,0,0.6153846153846154,0.35714285714285715,0.2,2,5.5,4,11
Oksana Selekhmeteva,0,5,1,11,111,64,44,36,19,2,0,0.6875,0.5277777777777778,0.40425531914893614,0.2,2.2,0.5,5.5
Olga Danilovic,19,83,125,158,2513,1398,910,957,488,37,0.5135135135135135,0.6509298998569385,0.509926854754441,0.43766816143497755,1.5060240963855422,1.9036144578313252,3.3783783783783785,4.27027027027027
Olga Govortsova,4,32,9,42,922,664,387,216,103,14,0.2857142857142857,0.58283132530120485,0.47685185185185186,0.3992248062015504,0.28125,1.3125,0.6428571428571429,3
Olivia Gadecki,2,12,22,18,403,265,174,120,60,5,0.4,0.6566037735849056,0.5,0.43478260869565216,1.8333333333333333,1.5,4.4,3.6
Olivia Rogowska,1,10,8,22,307,167,108,118,66,4,0.25,0.6467065868263473,0.559322033898305,0.4714285714285714,0.8,2.2,2,5.5
Ons Jabeur,124,454,740,519,13352,7210,4915,5623,2932,195,0.6358974358974359,0.6816920943134536,0.521429841721501,0.4773689352002605,1.6299559471365639,1.1431718061674008,3.7948717948717947,2.6615384615384614
Oona Orpana,1,8,4,6,314,230,130,78,39,4,0.25,0.5652173913043478,0.5,0.4642857142857143,0.5,0.75,1,1.5
Paige Mary Hourigan,3,14,13,20,319,193,112,106,52,7,0.42857142857142855,0.5803108808290155,0.49056603773584906,0.4126984126984127,0.9285714285714286,1.4285714285714286,1.8571428571428572,2.857142857142857
Panna Udvardy,5,32,27,60,880,498,325,322,159,15,0.3333333333333333,0.6526104417670683,0.4937888198757764,0.4162303664921466,0.84375,1.875,1.8,4
Paola Cortez Vargas,1,3,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,0,0
Patcharin Cheapchandej,0,7,2,16,134,72,39,46,17,3,0,0.5416666666666666,0.3695652173913043,0.27419354838709675,0.2857142857142857,2.2857142857142856,0.6666666666666666,5.333333333333333
Patricia Maria Tig,22,91,67,183,2830,1739,1093,908,476,40,0.55,0.6285221391604371,0.5242290748898678,0.43629697525206235,0.7362637362637363,2.010989010989011,1.675,4.575
Patty Schnyder,1,11,5,11,316,207,118,98,46,5,0.2,0.5700483091787439,0.46938775510204084,0.42201834862385323,0.45454545454545453,1,1,2.2
Paula Badosa,83,291,460,554,8455,5323,3571,2578,1389,127,0.6535433070866141,0.6708622956979147,0.5387897595034911,0.4434865900383142,1.5807560137457044,1.9037800687285222,3.622047244094488,4.362204724409449
Paula Ormaechea,10,36,24,48,1109,716,424,345,182,17,0.5882352941176471,0.5921787709497207,0.527536231884058,0.4631043256997455,0.6666666666666666,1.3333333333333333,1.411764705882353,2.823529411764706
Paulina Franco Martinessi,0,2,2,2,55,39,17,14,7,1,0,0.4358974358974359,0.5,0.4375,1,1,2,2
Pauline Parmentier,29,176,174,244,5226,3063,1965,1919,934,76,0.3815789473684211,0.6415279138099902,0.4867118290776446,0.4318076745261211,0.9886363636363636,1.3863636363636365,2.289473684210526,3.210526315789474
Peangtarn Plipuech,4,22,15,16,582,377,217,189,85,9,0.4444444444444444,0.5755968169761273,0.4497354497354497,0.4146341463414634,0.6818181818181818,0.7272727272727273,1.6666666666666667,1.7777777777777777
Pei Chi Lee,1,5,4,5,174,102,63,67,32,2,0.5,0.6176470588235294,0.47761194029850745,0.4444444444444444,0.8,1,2,2.5
Pemra Ozgen,4,27,14,13,812,572,306,227,116,12,0.3333333333333333,0.534965034965035,0.5110132158590308,0.48333333333333334,0.5185185185185185,0.48148148148148145,1.1666666666666667,1.0833333333333333
Petia Arshinkova,0,2,2,2,59,38,18,19,7,1,0,0.47368421052631576,0.3684210526315789,0.3333333333333333,1,1,2,2
Petra Kvitova,143,495,923,939,14292,8829,6079,4524,2664,214,0.6682242990654206,0.6885264469362329,0.5888594164456233,0.4876441515650741,1.8646464646464647,1.896969696969697,4.313084112149533,4.38785046728972
Petra Marcinko,5,15,6,24,393,256,164,113,61,6,0.8333333333333334,0.640625,0.5398230088495575,0.44525547445255476,0.4,1.6,1,4
Petra Martic,104,422,594,480,13359,8256,5442,4623,2528,180,0.5777777777777777,0.659156976744186,0.5468310620808998,0.4953948657652361,1.4075829383886256,1.1374407582938388,3.3,2.6666666666666665
Pia Konig,0,2,0,0,53,30,15,23,5,1,0,0.5,0.21739130434782608,0.21739130434782608,0,0,0,0
Pia Lovric,1,5,2,5,151,91,45,55,26,3,0.3333333333333333,0.4945054945054945,0.4727272727272727,0.43333333333333335,0.4,1,0.6666666666666666,1.6666666666666667
Polona Hercog,44,253,342,416,7719,4300,2761,3003,1622,107,0.411214953271028,0.642093023255814,0.5401265401265402,0.4744077215560105,1.3517786561264822,1.6442687747035574,3.196261682242991,3.8878504672897196
Priscilla Hon,8,71,110,98,2290,1332,857,860,408,29,0.27586206896551724,0.6433933933933934,0.4744186046511628,0.42588726513569936,1.5492957746478873,1.380281690140845,3.793103448275862,3.3793103448275863
Priska Madelyn Nugroho,3,10,4,6,317,196,127,115,59,4,0.75,0.6479591836734694,0.5130434782608696,0.48760330578512395,0.4,0.6,1,1.5
Qiang Wang,91,362,366,324,10452,6438,4078,3690,1943,159,0.5723270440251572,0.6334265299782541,0.5265582655826558,0.48405580468360737,1.011049723756906,0.8950276243093923,2.30188679245283,2.0377358490566038
Qinwen Zheng,11,57,104,120,1379,674,491,585,305,23,0.4782608695652174,0.728486646884273,0.5213675213675214,0.4326241134751773,1.8245614035087718,2.1052631578947367,4.521739130434782,5.217391304347826
Quinn Gleason,0,2,0,2,39,31,7,6,2,1,0,0.22580645161290322,0.3333333333333333,0.25,0,1,0,2
Quirine Lemoine,0,6,2,8,164,101,48,55,23,3,0,0.4752475247524752,0.41818181818181815,0.36507936507936506,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665
Rebecca Marino,8,48,121,49,1389,771,531,569,302,21,0.38095238095238093,0.688715953307393,0.5307557117750439,0.4886731391585761,2.5208333333333335,1.0208333333333333,5.761904761904762,2.3333333333333335
Rebecca Munk Mortensen,0,2,0,10,40,23,9,7,2,1,0,0.391304347826087,0.2857142857142857,0.11764705882352941,0,5,0,10
Rebecca Peterson,65,304,297,409,9108,5999,3664,2700,1458,132,0.49242424242424243,0.610768461410235,0.54,0.4689610807333548,0.9769736842105263,1.3453947368421053,2.25,3.0984848484848486
Rebecca Sramkova,1,16,17,23,472,261,166,188,85,7,0.14285714285714285,0.6360153256704981,0.4521276595744681,0.4028436018957346,1.0625,1.4375,2.4285714285714284,3.2857142857142856
Rebeka Masarova,1,9,25,20,363,216,142,127,61,4,0.25,0.6574074074074074,0.48031496062992124,0.41496598639455784,2.7777777777777777,2.2222222222222223,6.25,5
Reka Luca Jani,8,39,12,53,1077,761,433,263,134,16,0.5,0.568988173455979,0.5095057034220533,0.4240506329113924,0.3076923076923077,1.358974358974359,0.75,3.3125
Renata Zarazua,12,72,8,110,1990,1384,780,496,259,31,0.3870967741935484,0.5635838150289018,0.5221774193548387,0.4273927392739274,0.1111111111111111,1.5277777777777777,0.25806451612903225,3.5483870967741935
Richel Hogenkamp,0,22,17,40,671,378,222,253,126,10,0,0.5873015873015873,0.4980237154150198,0.4300341296928328,0.7727272727272727,1.8181818181818181,1.7,4
Risa Ozaki,0,7,3,9,239,156,82,74,36,3,0,0.5256410256410257,0.4864864864864865,0.43373493975903615,0.42857142857142855,1.2857142857142858,1,3
Riya Bhatia,1,8,0,25,229,139,74,65,31,3,0.3333333333333333,0.5323741007194245,0.47692307692307695,0.34444444444444444,0,3.125,0,8.333333333333334
Roberta Vinci,1,9,10,5,261,164,96,92,41,4,0.25,0.5853658536585366,0.44565217391304346,0.422680412371134,1.1111111111111112,0.5555555555555556,2.5,1.25
Robin Anderson,0,5,10,7,175,103,58,65,39,2,0,0.5631067961165048,0.6,0.5416666666666666,2,1.4,5,3.5
Robin Montgomery,0,10,15,28,251,143,89,80,40,4,0,0.6223776223776224,0.5,0.37037037037037035,1.5,2.8,3.75,7
Romina Ccuno,0,6,6,14,163,78,42,71,21,3,0,0.5384615384615384,0.29577464788732394,0.24705882352941178,1,2.3333333333333335,2,4.666666666666667
Rozhan Karajayeva,0,2,0,2,39,21,8,16,4,1,0,0.38095238095238093,0.25,0.2222222222222222,0,1,0,2
Rutuja Bhosale,5,19,7,36,575,390,241,149,73,8,0.625,0.617948717948718,0.4899328859060403,0.3945945945945946,0.3684210526315789,1.894736842105263,0.875,4.5
Saara Kunakunova,1,7,1,18,210,117,63,75,33,3,0.3333333333333333,0.5384615384615384,0.44,0.3548387096774194,0.14285714285714285,2.5714285714285716,0.3333333333333333,6
Saara Orav,1,5,3,11,137,87,45,39,17,2,0.5,0.5172413793103449,0.4358974358974359,0.34,0.6,2.2,1.5,5.5
Sabina Sharipova,4,28,10,75,815,473,276,267,147,12,0.3333333333333333,0.5835095137420718,0.550561797752809,0.4298245614035088,0.35714285714285715,2.6785714285714284,0.8333333333333334,6.25
Sabine Lisicki,5,30,70,81,904,479,316,344,171,13,0.38461538461538464,0.6597077244258872,0.49709302325581395,0.4023529411764706,2.3333333333333335,2.7,5.384615384615385,6.230769230769231
Sachia Vickery,14,81,38,136,2476,1464,854,876,457,35,0.4,0.5833333333333334,0.521689497716895,0.4515810276679842,0.4691358024691358,1.6790123456790123,1.0857142857142856,3.8857142857142857
Safa Safar,0,4,0,21,56,26,6,9,2,2,0,0.23076923076923078,0.2222222222222222,0.06666666666666667,0,5.25,0,10.5
Saisai Zheng,56,260,134,238,7619,5081,3022,2300,1184,113,0.49557522123893805,0.5947648100767565,0.5147826086956522,0.4665090622537431,0.5153846153846153,0.9153846153846154,1.1858407079646018,2.106194690265487
Samantha Murray,0,4,5,15,129,68,42,46,20,2,0,0.6176470588235294,0.43478260869565216,0.32786885245901637,1.25,3.75,2.5,7.5
Samantha Stosur,35,213,386,371,6533,3968,2584,2194,1100,95,0.3684210526315789,0.6512096774193549,0.5013673655423884,0.42884990253411304,1.812206572769953,1.7417840375586855,4.063157894736842,3.905263157894737
Sandra Samir,4,21,10,31,633,366,208,236,107,10,0.4,0.5683060109289617,0.4533898305084746,0.40074906367041196,0.47619047619047616,1.4761904761904763,1,3.1
Sara Azaddoost,0,2,0,5,40,26,12,9,3,1,0,0.46153846153846156,0.3333333333333333,0.21428571428571427,0,2.5,0,5
Sara Errani,23,135,3,223,4208,3235,1734,750,332,57,0.40350877192982454,0.5360123647604328,0.44266666666666665,0.34121274409044194,0.022222222222222223,1.651851851851852,0.05263157894736842,3.912280701754386
Sara Mansoor,1,2,2,4,41,26,21,11,8,1,1,0.8076923076923077,0.7272727272727273,0.5333333333333333,1,2,2,4
Sara Sorribes Tormo,80,348,63,603,10203,6949,3935,2651,1346,155,0.5161290322580645,0.5662685278457332,0.5077329309694455,0.41364474492931774,0.1810344827586207,1.7327586206896552,0.4064516129032258,3.890322580645161
Sarah Al Balushi,0,5,1,9,154,102,52,43,17,2,0,0.5098039215686274,0.3953488372093023,0.3269230769230769,0.2,1.8,0.5,4.5
Sarah Beth Askew,0,2,2,4,57,37,20,16,8,1,0,0.5405405405405406,0.5,0.4,1,2,2,4
Sarah Mahboob Khan,1,8,0,13,157,93,46,51,21,4,0.25,0.4946236559139785,0.4117647058823529,0.328125,0,1.625,0,3.25
Sarah Pang,1,6,1,11,146,92,45,43,21,3,0.3333333333333333,0.4891304347826087,0.4883720930232558,0.3888888888888889,0.16666666666666666,1.8333333333333333,0.3333333333333333,3.6666666666666665
Savini Jayasuriya,1,2,0,1,30,12,8,17,16,1,1,0.6666666666666666,0.9411764705882353,0.8888888888888888,0,0.5,0,1
Selena Janicijevic,0,2,0,0,43,25,11,18,5,1,0,0.44,0.2777777777777778,0.2777777777777778,0,0,0,0
Seone Mendez,2,11,4,12,351,220,122,119,62,5,0.4,0.5545454545454546,0.5210084033613446,0.4732824427480916,0.36363636363636365,1.0909090909090908,0.8,2.4
Serena Williams,72,213,652,276,6035,3572,2636,2187,1200,99,0.7272727272727273,0.7379619260918253,0.5486968449931413,0.48721071863581,3.0610328638497655,1.295774647887324,6.585858585858586,2.787878787878788
Sesil Karatantcheva,0,4,1,14,107,59,32,34,15,2,0,0.5423728813559322,0.4411764705882353,0.3125,0.25,3.5,0.5,7
Setora Normurodova,0,2,0,5,42,28,12,9,2,1,0,0.42857142857142855,0.2222222222222222,0.14285714285714285,0,2.5,0,5
Shahrzad Banisaeid,1,5,2,21,142,67,34,54,30,2,0.5,0.5074626865671642,0.5555555555555556,0.4,0.4,4.2,1,10.5
Shaira Hope Rivera,1,4,5,7,93,59,39,27,16,2,0.5,0.6610169491525424,0.5925925925925926,0.47058823529411764,1.25,1.75,2.5,3.5
Shavit Kimchi,1,2,1,1,58,37,23,20,12,1,1,0.6216216216216216,0.6,0.5714285714285714,0.5,0.5,1,1
Shelby Madeiros,0,6,0,15,108,39,14,54,16,3,0,0.358974358974359,0.2962962962962963,0.2318840579710145,0,2.5,0,5
Shelby Rogers,47,233,403,260,7520,4676,3046,2584,1365,97,0.4845360824742268,0.6514114627887083,0.528250773993808,0.479957805907173,1.7296137339055795,1.1158798283261802,4.154639175257732,2.6804123711340204
Shelly Bereznyak,2,4,0,1,93,73,48,19,13,2,1,0.6575342465753424,0.6842105263157895,0.65,0,0.25,0,0.5
Shilin Xu,0,8,10,13,288,186,113,89,42,3,0,0.6075268817204301,0.47191011235955055,0.4117647058823529,1.25,1.625,3.3333333333333335,4.333333333333333
Shinejargal Battur,0,2,0,6,53,21,8,26,16,1,0,0.38095238095238093,0.6153846153846154,0.5,0,3,0,6
Shuai Peng,10,73,49,67,2263,1545,937,651,331,31,0.3225806451612903,0.6064724919093851,0.5084485407066052,0.4610027855153203,0.6712328767123288,0.9178082191780822,1.5806451612903225,2.161290322580645
Shuai Zhang,89,411,367,489,12525,8024,5008,4012,2042,186,0.478494623655914,0.6241276171485544,0.5089730807577268,0.45367696067540547,0.8929440389294404,1.1897810218978102,1.9731182795698925,2.629032258064516
Shuyue Ma,0,2,3,3,49,24,13,22,9,1,0,0.5416666666666666,0.4090909090909091,0.36,1.5,1.5,3,3
Silvia Soler Espinosa,0,13,3,5,357,248,116,104,49,6,0,0.46774193548387094,0.47115384615384615,0.44954128440366975,0.23076923076923078,0.38461538461538464,0.5,0.8333333333333334
Simona Halep,157,470,401,518,13106,8759,5688,3829,2061,209,0.7511961722488039,0.6493891996803288,0.5382606424653956,0.474120082815735,0.8531914893617021,1.102127659574468,1.9186602870813396,2.478468899521531
Simona Waltert,1,7,11,11,214,131,82,72,30,3,0.3333333333333333,0.6259541984732825,0.4166666666666667,0.3614457831325301,1.5714285714285714,1.5714285714285714,3.6666666666666665,3.6666666666666665
Sinja Kraus,3,14,6,21,434,262,154,151,73,7,0.42857142857142855,0.5877862595419847,0.48344370860927155,0.42441860465116277,0.42857142857142855,1.5,0.8571428571428571,3
Sloane Stephens,94,401,192,289,11800,8242,4935,3269,1694,169,0.5562130177514792,0.5987624363018684,0.5182012847965739,0.4761101742551995,0.47880299251870323,0.7206982543640897,1.136094674556213,1.7100591715976332
So Ra Lee,0,2,2,1,51,33,17,17,5,1,0,0.5151515151515151,0.29411764705882354,0.2777777777777778,1,0.5,2,1
Sofia Kenin,104,399,310,630,12457,8246,5322,3581,1967,168,0.6190476190476191,0.6454038321610478,0.5492879084054734,0.4671099501306103,0.7769423558897243,1.5789473684210527,1.8452380952380953,3.75
Sofia Nami Samavati,2,11,3,31,271,152,80,88,50,5,0.4,0.5263157894736842,0.5681818181818182,0.42016806722689076,0.2727272727272727,2.8181818181818183,0.6,6.2
Sofia Perez,1,4,0,8,126,85,50,33,17,2,0.5,0.5882352941176471,0.5151515151515151,0.4146341463414634,0,2,0,4
Sofia Shapatava,1,7,5,6,203,121,76,76,33,3,0.3333333333333333,0.628099173553719,0.4342105263157895,0.4024390243902439,0.7142857142857143,0.8571428571428571,1.6666666666666667,2
Sofya Zhuk,2,15,1,27,542,394,214,121,64,7,0.2857142857142857,0.5431472081218274,0.5289256198347108,0.43243243243243246,0.06666666666666667,1.8,0.14285714285714285,3.857142857142857
Sohyun Park,0,6,0,9,161,82,32,70,30,3,0,0.3902439024390244,0.42857142857142855,0.379746835443038,0,1.5,0,3
Solana Sierra,4,9,6,12,275,165,102,98,54,4,1,0.6181818181818182,0.5510204081632653,0.4909090909090909,0.6666666666666666,1.3333333333333333,1.5,3
Sophie Chang,0,2,6,6,73,43,29,24,11,1,0,0.6744186046511628,0.4583333333333333,0.36666666666666664,3,3,6,6
Sorana Cirstea,78,362,330,385,10845,6610,4127,3850,1956,154,0.5064935064935064,0.624357034795764,0.5080519480519481,0.4618654073199528,0.9116022099447514,1.0635359116022098,2.142857142857143,2.5
Stefanie Tan,2,7,0,4,187,132,70,51,27,3,0.6666666666666666,0.5303030303030303,0.5294117647058824,0.4909090909090909,0,0.5714285714285714,0,1.3333333333333333
Stefanie Voegele,22,179,187,195,5446,3059,1888,2192,1024,78,0.28205128205128205,0.6171951618175875,0.46715328467153283,0.42899036447423544,1.0446927374301676,1.089385474860335,2.3974358974358974,2.5
Steffi Carruthers,2,6,5,16,188,120,82,52,24,3,0.6666666666666666,0.6833333333333333,0.46153846153846156,0.35294117647058826,0.8333333333333334,2.6666666666666665,1.6666666666666667,5.333333333333333
Stella Remander,0,2,0,4,39,17,8,18,4,1,0,0.47058823529411764,0.2222222222222222,0.18181818181818182,0,2,0,4
Stephanie Mariel Petit,1,2,3,1,63,49,36,13,7,1,1,0.7346938775510204,0.5384615384615384,0.5,1.5,0.5,3,1
Stephanie Wagner,0,2,2,4,52,26,14,22,12,1,0,0.5384615384615384,0.5454545454545454,0.46153846153846156,1,2,2,4
Storm Sanders,9,58,40,88,1685,1016,599,581,297,25,0.36,0.5895669291338582,0.5111876075731497,0.4439461883408072,0.6896551724137931,1.5172413793103448,1.6,3.52
Su Jeong Jang,5,25,14,37,794,547,328,210,113,11,0.45454545454545453,0.5996343692870201,0.5380952380952381,0.4574898785425101,0.56,1.48,1.2727272727272727,3.3636363636363638
Su Wei Hsieh,73,320,95,416,9765,6254,3761,3095,1637,135,0.5407407407407407,0.6013751199232491,0.5289176090468498,0.4662489319282256,0.296875,1.3,0.7037037037037037,3.0814814814814815
Suhana Sofia Mohd Adam Das,1,8,4,33,222,111,65,78,41,4,0.25,0.5855855855855856,0.5256410256410257,0.36936936936936937,0.5,4.125,1,8.25
Sujeong Jang,3,6,0,7,158,113,68,38,24,3,1,0.6017699115044248,0.631578947368421,0.5333333333333333,0,1.1666666666666667,0,2.3333333333333335
Sunam Jeong,2,12,4,8,348,223,134,117,44,5,0.4,0.600896860986547,0.37606837606837606,0.352,0.3333333333333333,0.6666666666666666,0.8,1.6
Susan Bandecchi,0,2,0,3,55,29,16,23,9,1,0,0.5517241379310345,0.391304347826087,0.34615384615384615,0,1.5,0,3
Susan Doldan,0,4,0,2,71,42,8,27,11,2,0,0.19047619047619047,0.4074074074074074,0.3793103448275862,0,0.5,0,1
Suzan Lamens,1,6,4,26,148,84,53,38,20,2,0.5,0.6309523809523809,0.5263157894736842,0.3125,0.6666666666666666,4.333333333333333,2,13
Svetlana Kuznetsova,38,190,195,249,5717,3789,2376,1679,844,80,0.475,0.6270783847980997,0.5026801667659321,0.43775933609958506,1.0263157894736843,1.3105263157894738,2.4375,3.1125
Tamachan Momkoonthod,1,2,5,1,26,17,17,8,7,1,1,1,0.875,0.7777777777777778,2.5,0.5,5,1
Tamara Korpatsch,16,83,46,207,2510,1459,864,844,440,35,0.45714285714285713,0.5921864290610007,0.5213270142180095,0.4186489058039962,0.5542168674698795,2.4939759036144578,1.3142857142857143,5.914285714285715
Tamara Zidansek,70,318,137,439,9862,6541,3880,2882,1476,137,0.5109489051094891,0.593181470723131,0.5121443442054129,0.4444444444444444,0.4308176100628931,1.380503144654088,1,3.204379562043796
Tamari Gagoshidze,0,4,0,11,102,66,25,25,8,2,0,0.3787878787878788,0.32,0.2222222222222222,0,2.75,0,5.5
Tammy Tan,0,2,0,6,49,24,9,19,7,1,0,0.375,0.3684210526315789,0.28,0,3,0,6
Tangia Riley Codrington,0,8,0,8,34,14,2,12,5,4,0,0.14285714285714285,0.4166666666666667,0.25,0,1,0,2
Tania Isabel Andrade Sabando,0,2,0,6,84,47,27,31,17,1,0,0.574468085106383,0.5483870967741935,0.4594594594594595,0,3,0,6
Tara Moore,1,10,13,34,348,209,142,105,48,4,0.25,0.6794258373205742,0.45714285714285713,0.34532374100719426,1.3,3.4,3.25,8.5
Tatjana Maria,33,198,332,230,5881,3287,2126,2364,1136,86,0.38372093023255816,0.6467903863705506,0.4805414551607445,0.4379336931380108,1.6767676767676767,1.1616161616161615,3.86046511627907,2.6744186046511627
Taylor Townsend,13,77,97,79,2362,1567,973,716,381,32,0.40625,0.6209317166560306,0.5321229050279329,0.47924528301886793,1.2597402597402598,1.025974025974026,3.03125,2.46875
Teliana Pereira,0,2,1,5,56,34,15,17,9,1,0,0.4411764705882353,0.5294117647058824,0.4090909090909091,0.5,2.5,1,5
Tena Lukas,1,15,22,30,394,238,140,126,52,6,0.16666666666666666,0.5882352941176471,0.4126984126984127,0.3333333333333333,1.4666666666666666,2,3.6666666666666665,5
Tereza Martincova,41,214,132,202,6559,4612,2762,1745,908,93,0.44086021505376344,0.5988725065047702,0.5203438395415473,0.46635850025680536,0.616822429906542,0.9439252336448598,1.4193548387096775,2.172043010752688
Tereza Mrdeza,1,21,1,33,573,381,188,159,72,9,0.1111111111111111,0.49343832020997375,0.4528301886792453,0.375,0.047619047619047616,1.5714285714285714,0.1111111111111111,3.6666666666666665
Tereza Smitkova,2,17,32,33,502,274,177,195,106,7,0.2857142857142857,0.6459854014598541,0.5435897435897435,0.4649122807017544,1.8823529411764706,1.9411764705882353,4.571428571428571,4.714285714285714
Tess Sugnaux,0,4,7,6,128,69,40,53,18,2,0,0.5797101449275363,0.33962264150943394,0.3050847457627119,1.75,1.5,3.5,3
Tessah Andrianjafitrimo,0,6,2,8,102,57,39,37,15,2,0,0.6842105263157895,0.40540540540540543,0.3333333333333333,0.3333333333333333,1.3333333333333333,1,4
Theiviya Selvarajoo,2,9,0,24,275,160,102,91,52,4,0.5,0.6375,0.5714285714285714,0.45217391304347826,0,2.6666666666666665,0,6
Theresa Alison Van Zyl,0,2,0,4,44,29,13,11,2,1,0,0.4482758620689655,0.18181818181818182,0.13333333333333333,0,2,0,4
Tiffany Cornelius,0,4,2,10,100,52,29,38,18,2,0,0.5576923076923077,0.47368421052631576,0.375,0.5,2.5,1,5
Timea Babos,28,191,332,342,5859,3473,2323,2044,1033,83,0.3373493975903614,0.6688741721854304,0.5053816046966731,0.43294216261525564,1.7382198952879582,1.7905759162303665,4,4.120481927710843
Timea Bacsinszky,11,78,58,83,2319,1486,883,750,355,33,0.3333333333333333,0.5942126514131898,0.47333333333333333,0.4261704681872749,0.7435897435897436,1.064102564102564,1.7575757575757576,2.515151515151515
Tsvetana Pironkova,9,38,31,15,1142,652,419,475,223,17,0.5294117647058824,0.6426380368098159,0.4694736842105263,0.45510204081632655,0.8157894736842105,0.39473684210526316,1.8235294117647058,0.8823529411764706
Ulrikke Eikeri,1,27,17,37,766,445,241,284,144,12,0.08333333333333333,0.5415730337078651,0.5070422535211268,0.4485981308411215,0.6296296296296297,1.3703703703703705,1.4166666666666667,3.0833333333333335
Urszula Radwanska,0,12,8,18,378,236,126,124,64,5,0,0.5338983050847458,0.5161290322580645,0.4507042253521127,0.6666666666666666,1.5,1.6,3.6
Ushna Suhail,2,14,6,21,384,200,108,163,84,6,0.3333333333333333,0.54,0.5153374233128835,0.45652173913043476,0.42857142857142855,1.5,1,3.5
